name,code
聯博-全球價值型基金AD月配南非幣避險級別,ABGVPADZARH
歐義銳榮歐洲小型股基金R,LU0012157102
先機美國入息基金A類累積(歐元),SKANA39
先機亞太股票基金A類累積(歐元),SKANA37
先機新興市場債券基金A類累積(美元),SKANA35
聯博-房貸收益基金AX級別歐元,ABSMDAEUR
貝萊德歐元優質債券基金A2美元,BLKMBXAA
百達-新興市場收益股票-R歐元,LU0725972656
施羅德環球基金系列-亞幣債券(歐元對沖)C類股份-累積單位,KALBF
富蘭克林成長基金A股,106
景順天下地產證券基金A-年配息股美元,1025AY
貝萊德新能源基金A2美元,BLKMNXAA
施羅德環球基金系列-歐元股票A類股份-配息單位,IEEQA
施羅德環球基金系列-歐元股票A類股份-累積單位,IEEQD
施羅德環球基金系列-歐元股票A1類股份-累積單位,IEEQG
施羅德環球基金系列-歐元股票C類股份-累積單位,IEEQF
鋒裕基金-美元短期債券B2,PIMUSDB
駿利資產管理基金-駿利環球科技基金B美元累計,JANGTB1
宏利環球基金－巨龍增長基金AA股(港幣),MGF21
鋒裕基金-美國高息BXD,PIMUSYBXD
瑞銀(盧森堡)加幣基金,601333
貝萊德世界能源基金C2美元,BLKMWECC
施羅德環球基金系列-環球能源A1類股份-累積單位,IGENG
聯博-歐元區策略價值基金BX股美元,ABEGPBUSD
MFS全盛基金系列-MFS全盛全球資產配置基金B1(美元),MFMGBBA
富達基金-全球入息基金(A-MINCOME(G)-USD類股份),LU0731783048
富蘭克林坦伯頓全球投資系列－天然資源基金美元B(acc)股,1146
天達環球策略基金-環球策略管理基金C收益-2股份(月配),GBG698
富蘭克林坦伯頓全球投資系列－歐洲高收益基金美元B(Mdis)股,1145
MFS全盛基金系列-MFS全盛歐洲價值基金I1(歐元),MFEVIE1
匯豐環球投資基金-環球新興市場股票AD,TIEME
NN(L)能源基金P股美元,NNEPUSD
聯博-歐洲收益基金A股歐元,ABEIOPAEUR
羅素多元資產90基金B類股,IE00B05KX834
匯豐環球投資基金-環球高收益債券ID,TGYID
路博邁投資基金-NB美國小型企業基金T累積類股(美元),IE00B8HXK965
匯豐環球投資基金-環球高收益債券IC,TGYIC
NN(L)新興市場債券基金Y股對沖級別澳幣(月配息),NNEMDHYDAUD
百達-新興市場收益股票-R美元月配息,LU0725970874
聯博-美國前瞻主題基金S1股美元,ABUSTRS1USD
景順東協基金C-年配息股美元,1004CY
富達基金-日本潛力優勢基金(Y類股份累計股份-日圓),LU0370789561
法巴百利達全球主要消費品股票基金C(美元),LU0823411888
路博邁投資基金-NB新興市場本地貨幣債券基金C2月配息類股(南非幣),IE00BTLWSR02
聯博-新興市場價值基金A股美元,ABEMVAUSD
聯博-全球債券基金SA(穩定月配)級別美元,ABGBPSAUSD
德盛日本基金,AGIF-JAP
PIMCO全球債券基金-E級類別(收息股份),PIMCO-BG4
富蘭克林坦伯頓全球投資系列-公司債基金美元A(acc)股,0750
NN(L)歐元高股息基金X股對沖級別美元(月配息),NNEHDXDUSDH
施羅德環球基金系列-日本優勢(美元對沖)C類股份-累積單位,LJLCC
紐約梅隆環球債券投資基金AEUR,MGBEA
歐義銳榮義大利股票基金R,LU0130323438
英傑華投資-全球複合債券基金(美元),1320LU0562506468
聯博-成熟市場多元收益基金S1級別美元,ABDMMAS1USD
鋒裕基金-環球高收益A股南非幣收益(穩定配息),PIMGHYZIASD
NN(L)亞洲債券基金X股對沖級別南非幣(月配息),NNADHXDZAR
鋒裕基金-美元綜合債券AXD,PIMUABAXD
聯博-歐元區策略價值基金S1美元避險級別,ABESVS1USDH
天達環球策略基金-環球債券基金C收益股份,GBOC
摩根投資基金-多重收益基金-摩根多重收益(美元對沖)-A股(每月派息),GLIAMU
歐義銳榮金融基金RH,LU0155505208
富達基金-英鎊債券基金(英鎊累積),LU0261947765
霸菱新興市場當地貨幣債券基金-A類英鎊避險配息型,EMINCGH
荷寶資本成長基金-荷寶美國卓越股票D歐元,LU0434928536
摩根拉丁美洲基金－摩根拉丁美洲(美元)－A股(分派),JFLAE
普信全球新興市場股票型基金A(美元),TROWSE007AUSD
貝萊德美元優質債券基金A3美元,BLKCIVAA
MFS全盛基金系列-MFS全盛全球資產配置基金B2(美元),MFMGBB1
路博邁投資基金-NB美國房地產基金T累積類股(澳元),IE00B8HXGG57
英傑華投資-新興市場當地貨幣債券基金,1209LU0273496686
GAMStar中華股票基金累積單位-美元,IE00B1W3WR42
天達環球策略基金-亞洲股票基金I累積股份,GAE576
鋒裕基金-歐陸股票A2,PIMELE
柏瑞環球基金-柏瑞環球新興市場當地貨幣債券基金AD,AEMLAD
普信亞洲(除日本)股票型基金A(美元),TROWSE001AUSD
安本環球-印度股票基金A2,AEINDIA
德意志新資源USDLC,LU0273227941
貝萊德美國政府房貸債券基金A3美元,BLKUSFAA
富蘭克林坦伯頓全球投資系列-生技領航基金美元B(acc)股,0853
富蘭克林坦伯頓全球投資系列-全球基金美元B(acc)股,0852
聯博-全球高收益債券基金B股歐元,ABGHYBEUR
NN(L)拉丁美洲股票基金P股美元,NNLAEPUSD
先機美國入息基金A類收益股(歐元),SKANA154
瀚亞投資-亞洲股票收益基金Admc1(美元穩定月配),AEG
富蘭克林坦伯頓全球投資系列-新興國家基金美元B(acc)股,0854
鋒裕基金-中國股票A2,PIMCEAUSD
天達環球策略基金-環球策略管理基金F累積股份,GBGFACC
富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元B(Qdis)股,0859
富蘭克林坦伯頓全球投資系列-美國機會基金美元B(acc)股,0858
瀚亞投資-亞洲股票收益基金Andmc1(紐幣避險穩定月配),AEL
安盛環球基金-泛靈頓新興市場基金ACap,AXAWFEM
天利投資專業基金-天利全球股票收入基金第二類淨收入(美元),000TGEDINILN
匯豐環球投資基金-亞洲股票(日本除外)AD,TASIE
富達基金-新興亞洲基金(美元累積),LU0329678337
瀚亞投資─優質公司債基金B(美元),UPB
NN(L)原物料基金Y股美元,NNMYUSD
天達環球策略基金-理財貨幣基金F累積股份,GMC460
路博邁投資基金-NB美國小型企業基金B累積類股(美元),IE00B8HXJT91
富達基金－新興歐非中東基金(美元),LU0303821028
法巴百利達優化波動全球股票基金-月配(美元),LU0950375773
CI資本國際新興市場股票基金T(美元),CIEMFTUSD
天達環球策略基金-環球動力基金I累積股份,GDY573
路博邁投資基金-NB新興市場本地貨幣債券基金C2累積類股(美元),IE00B99K7Z77
貝萊德新能源基金A2歐元,BLKMNEAA
鋒裕基金-美國中型資本價值U2(歐元),PIMUSMUU2
景順美國價值股票基金A股美元,2141AA
先機環球股票基金C類累積(美元),SKANC19
法儲銀漢瑞斯全球股票基金R-DUSD,LU0130518102
富達基金-亞洲小型企業基金A股美元,LU0702159343
路博邁投資基金-NB高收益債券基金E月配息類股(美元),IE00BLDYHX78
路博邁投資基金-NB新興市場本地貨幣債券基金T累積類股(澳幣),IE00BTLWSF89
MFS全盛基金系列-MFS全盛有限償還期基金A1(美元),MFMLMAA
富達基金-歐洲基金(Y類股份累計股份-歐元),LU0346388373
GAMStar亞太股票基金累積單位-英鎊,IE0003000563
駿利資產管理基金-駿利策略Alpha基金I股美元累計,JANACII
景順大中華基金C股美元,2072CC
MFS全盛基金系列-MFS全盛有限償還期基金A2(美元),MFMLMAI
瀚亞投資─亞洲股票基金Admc1(美元穩定月配),AE5
聯博-美國收益基金AT股加幣避險,ABAIPATCADH
瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),AE7
瀚亞投資─亞洲股票基金Aadmc1(澳幣避險穩定月配),AE6
瀚亞投資─亞洲股票基金Azdmc1(南非幣避險穩定月配),AE8
聯博-美國成長基金C股美元,ABAGPCUSD
MFS全盛基金系列-MFS全盛美國密集成長基金I1(美元),MUSSIU1
聯博-全球價值型基金S1股歐元,ABGVPS1EUR
貝萊德日本特別時機基金C2美元,BLKMJOCC
歐義銳榮中國股票基金R2,LU0299359710
聯博-印度成長基金B股美元,ABIGFBUSD
富達基金-中國內需消費基金(歐元),LU0594300252
NN(L)原物料基金X股美元,NNMXUSD
天達環球策略基金-美國股票基金A收益股份,GABA
富蘭克林坦伯頓全球投資系列-歐元全球基金美元B(acc)股,0275
富蘭克林坦伯頓全球投資系列-潛力歐洲基金美元B(acc)股,0274
富蘭克林坦伯頓全球投資系列-東歐基金美元B(acc)股,0273
富蘭克林坦伯頓全球投資系列-拉丁美洲基金美元B(acc)股,0272
富蘭克林坦伯頓全球投資系列-中小型企業基金美元B(acc)股,0271
富蘭克林坦伯頓全球投資系列-泰國基金美元B(acc)股,0270
鋒裕基金-歐洲潛力U2(歐元),PIMEPLUU2
富達基金-全球成長與收益基金(Y類股份累計股份-美元),LU0346392219
德意志歐洲高收益公司債USDFCH,LU0911036480
法儲銀漢瑞斯美國股票基金R-AUSD,LU0130102774
聯博-新興市場債券基金AT股紐幣避險,ABEMDATNZDH
富蘭克林坦伯頓世界基金A股,102
瀚亞投資─全球價值股票基金A(美元),IWVEUA
聯博-全球高收益債券基金B2股美元,ABGHYB2USD
美盛凱利美國增值基金A類股歐元累積型,IE00B1BXJ072
法巴百利達亞洲可換股債券基金C(美元),LU0095613583
鋒裕基金-環球高收益TXD,PIMGHYTXD
貝萊德亞太股票收益基金A2美元,BLKAPUAT
富達基金－新興歐非中東基金(美元累積),LU0303823156
鋒裕基金-美國研究A2,PIMARH
聯博-全球複合型股票基金S1股美元,ABGEBS1USD
富達基金－東南亞基金(美元),LU0048597586
富蘭克林坦伯頓全球投資系列-美國中小成長基金美元B(acc)股,0670
富蘭克林坦伯頓全球投資系列-全球債券基金歐元A(Mdis)股,0676
天利(盧森堡)-環球資產配置基金I(美元),000AEFGLIU
NN(L)全球機會股票基金X股歐元,NNGEOXEUR
普信全球高收益債券型基金A(美元),TROWSB005AUSD
聯博-前瞻主題基金S1股歐元,ABGTRS1EUR
愛德蒙得洛希爾全球新興市場基金(A),EDR20
摩根基金-摩根新興市場企業債券(美元)-A股(累計),EMCAAU
富達基金-全球策略債券基金(歐元累積避險),LU0594300682
景順新興貨幣債券基金A-月配息(澳幣對沖-利率入息)股澳幣,2036DK
聯博-歐洲收益基金BA(穩定月配)澳幣避險級別,ABEIOPBAAUDH
富達基金－太平洋基金,LU0049112450
美盛QSMV歐洲收益股票基金A類股澳幣增益配息型(M)(避險),IE00BQJZX531
霸菱全球新興市場基金-A類歐元配息型,GEMSU
MFS全盛基金系列-MFS全盛歐洲價值基金AH1美元避險,MEVAH1U
鋒裕基金-美國中型資本價值T2,PIMUSMT
鋒裕基金-美國中型資本價值A2(歐元),PIMUSMU
摩根俄羅斯基金,RUSSAU
宏利環球基金-美洲增長基金AA股,MGF02
鋒裕基金-美國中型資本價值I2,PIMUSMI
霸菱亞洲增長基金-A類美元配息型,BAGF
鋒裕基金-美國中型資本價值B2,PIMUSMB
法巴百利達新興市場當地貨幣債券基金I(美元),LU0823386593
NN(L)新興市場債券基金X股美元(月配息),NNEMDHXDUSD
百達-水資源-R美元,LU0255980673
瑞銀(盧森堡)美國增長股票基金(美元)I-A1-累積,4732789
普信全球成長企業股票型基金A(美元),TROWSE008AUSD
NN(L)亞洲債券基金Y股美元,NNADHYUSD
NN(L)原物料基金X股歐元,NNMXEUR
貝萊德新興市場債券基金A2歐元,BLKEBEAA
駿利資產管理基金-駿利環球研究基金I美元累計,JANGRID
施羅德環球基金系列-環球計量精選價值(歐元)A1類股份-累積單位,AGAVG
路博邁投資基金-NB新興市場本地貨幣債券基金C2月配息類股(美元),IE00BTLWSJ28
亨德森遠見全球科技基金,HEN05
富蘭克林坦伯頓全球投資系列-美國機會基金美元A(acc)股,0799
利安資金馬來西亞基金(新元),SMFS
聯博-全球不動產證券基金A股歐元,ABUSREAEUR
摩根士丹利歐洲、中東及非洲新興股票基金A(美元),MSIMA81USD
貝萊德新興市場債券基金A6美元(穩定配息),BLKEMBAU
利安資金馬來西亞基金(美元),SMFU
天利(盧森堡)-新興市場債券基金(歐元),000EPCEMDIE
天達環球策略基金-拉丁美洲公司債券基金I收益-2股份,LACD976
先機全球新興市場基金I類累積(美元),SKANI20
聯博-歐洲收益基金B股歐元,ABEIOPBEUR
貝萊德亞洲巨龍基金HedgedA2澳幣,BLKDRAAH
路博邁投資基金-NB新興市場本地貨幣債券基金T月配息類股(南非幣),IE00BTLWSW54
景順新興貨幣債券基金A股美元,2036AA
施羅德環球基金系列-美國大型股A1類股份-累積單位,IUSEG
MFS全盛基金系列-MFS全盛新興市場債券基金A2(美元),MFSEDA2
瀚亞投資─M&G歐洲小型股基金A(歐元),MESCEA
路博邁投資基金-NB美國多元企業機會基金C2累積類股(南非幣),IE00BH2RDX15
法巴百利達全球高收益債券基金-月配(美元)避險,LU0950369370
富達基金-歐洲入息基金Y股累計歐元,LU0353648032
施羅德環球基金系列-美國大型股A類股份-累積單位,IUSED
鋒裕基金-美國高息U2,PIMUSYU2
安本環球-亞洲小型公司基金A2,AEASMALL
景順泛歐洲增長基金A股歐元,2039AA
貝萊德美元高收益債券基金A6美元(穩定配息),BLKUHYAU
聯博-全球高收益債券基金A2股美元,ABGHYA2USD
聯博-美國成長基金AD月配澳幣避險級別,ABAGPADAUDH
法巴百利達美元債券基金-月配(美元),LU0823391163
德盛東方入息基金-A配息類股(美元避險),AGIF-OIC
景順科技基金A-年配息股美元,1067AY
美盛QS新興市場股票基金A類股美元配息型(A),IE00B19ZC514
NN(L)日本股票基金X股日圓,NNJEXJPY
摩根基金-摩根新興市場企業債券(美元)-A股(每月派息),EMCAMU
德盛東方入息基金－I配息類股,AGIF-OID
富蘭克林坦伯頓全球投資系列-歐元短期票券基金歐元A(Ydis)股,0818
德盛東方入息基金－P配息類股,AGIF-OIN
新加坡大華國際成長基金(星幣),UIGF
景順日本基金B-年配息股美元,1007BY
德盛東方入息基金－A配息類股,AGIF-OIR
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A(Mdis)股,0817
富達基金－新加坡基金,LU0048588163
霸菱拉丁美洲基金-A類歐元配息型,LAMU
富達基金-歐洲高收益基金(A股月配息-美元避險),LU0882574212
富蘭克林坦伯頓全球投資系列-全球平衡基金美元A(Qdis)股,0815
NN(L)亞洲高股息基金P股美元,NNAHDPUSD
天利(盧森堡)-泛歐洲股票基金(歐元),000EPCEUEI
富達基金－全球優勢產業基金(Y類股份累計股份-美元),LU0370789488
富達基金-美元高收益基金(歐元累積),LU0261953904
貝萊德中國基金HedgedA2澳幣,BLKCCAAH
先機新興市場債券基金A類累積(歐元),SKANA43
美盛QSMV歐洲收益股票基金A類股歐元累積型,IE00B19Z4555
聯博-國際醫療基金C股歐元,ABIHCCEUR
先機北美股票基金A類累積(歐元),SKANA40
富蘭克林坦伯頓全球投資系列-美國政府基金美元A(Mdis)股,0812
天達環球策略基金-環球策略股票基金C收益股份,GPRC
天達環球策略基金-環球策略股票基金A收益股份,GPRA
聯博-全球成長趨勢基金A股歐元,ABGGTAEUR
富達基金-全球科技基金(Y類股份累計股份-歐元),LU0346389348
摩根環球天然資源基金－摩根環球天然資源(美元)－A股(累計),GNRAAU
柏瑞環球基金-柏瑞印度股票基金A,AIEQA
霸菱澳洲基金-A類美元配息型,HBAF
NN(L)日本股票基金P股日圓,NNJEPJPY
PIMCO英鎊長期債券基金-機構H級類別(累積股份),PIMCO-BNI
NN(L)亞洲高股息基金X股美元(月配息),NNAHDXDUSD
MFS全盛基金系列-MFS全盛全球資產配置基金I1(美元),MFGBIU1
聯博-日本策略價值基金AD月配澳幣避險級別,ABJSVADAUDH
施羅德環球基金系列-日本小型公司C類股份-累積單位,IJSCF
施羅德環球基金系列-日本小型公司A1類股份-累積單位,IJSCG
聯博-歐洲價值型基金I股歐元,ABEVPIEUR
德意志可轉債USDFCH,LU0273179522
GAMStar日本股票基金累積單位-美元,IE0003002502
貝萊德歐洲基金C2歐元,BLKMUECC
聯博-印度成長基金BX股歐元,ABILFBEUR
資本集團全球股票基金(盧森堡)X,CIFGEFXEUR
富蘭克林坦伯頓全球投資系列－全球房地產基金歐元避險A(acc)股-H1,1155
施羅德環球基金系列-美國大型股C類股份-累積單位,IUSEF
富蘭克林坦伯頓全球投資系列－全球房地產基金歐元避險A(Ydis)股-H1,1156
摩根美國價值基金－摩根美國價值(美元)－A股(分派),JFUSSV
天達環球策略基金-高收入債券基金C收益-2股份(美元),GEHCU
美盛西方資產全球高收益債券基金優類股美元累積型,IE00B2417W30
美盛西方資產美國高收益債券基金A類股美元配息型(D),IE0034203152
