name,code
德意志亞洲中小型基金LC,LU0236153390
天利(盧森堡)-全球能源股票基金(美元),000AMEGLEE
新加坡大華全球保健基金(星幣),UGHF
霸菱德國增長基金-英鎊累積型,GERMA
法巴百利達全球主要消費品股票基金C(美元),LU0823411888
鋒裕基金-策略收益A2,PIMSTIA2
聯博-全球不動產證券基金A股歐元,ABUSREAEUR
NN(L)大中華股票基金P股美元,NNGCEPUSD
富蘭克林坦伯頓全球投資系列-互利全球領航基金美元A(acc)股,0592
富達基金-新興市場債券基金(Y類股份累計股份-美元),LU0238206337
德意志歐洲小型LC,LU0236146774
景順日本動力基金C-年配息股美元,1049CY
匯豐環球投資基金-亞洲小型公司股票(日本除外)AD,TASIO
NN(L)新興市場債券基金X股美元,NNEMDHXUSD
施羅德環球基金系列-亞洲債券A1類股份-累積單位,IASBG
瑞銀(盧森堡)新興市場短期債券基金(美元)(月配息),13326192
先機美國入息基金A類累積(美元),SKANA15
聯博-美國收益基金AT股紐幣避險,ABAIPATNZDH
施羅德環球基金系列-歐洲小型公司(美元)A1類股份-累積單位,BESCG
天利(盧森堡)-全球新興市場短期債券基金(歐元避險配息),000AMESTAUEP
貝萊德太平洋股票基金A2英鎊,BLKPEAMA
景順亞洲機遇股票基金B股美元,2015BB
天利(盧森堡)-美國高收入債券基金(歐元),000AMEHIBAE
鋒裕基金-美國高息A2(歐元),PIMUSYUA2
安盛環球基金-泛靈頓歐洲房地產基金ACap(美元避險),AXAWAACAH
英傑華投資-全球高收益債券基金(美元配息),1313LU0562505817
聯博-歐洲收益基金AT股美元,ABEIOPATUSD
富蘭克林坦伯頓全球投資系列-潛力歐洲基金歐元A(acc)股,0836
摩根士丹利環球可轉換債券基金A,MSIMCBUA47
富蘭克林坦伯頓全球投資系列-新興國家小型企業基金美元A(Ydis)股,0434
瑞銀(盧森堡)策略基金-固定收益型(美元),618671
富達基金－世界基金,LU0069449576
聯博-成熟市場多元收益基金C2X級別美元,ABGCPC2USD
恒生指數股票型基金,0081
富蘭克林坦伯頓全球投資系列－全球債券總報酬基金歐元A(acc)股,0287
首域環球傘型基金-首域優質債券基金,FSIFHQG1
駿利資產管理基金-駿利美國研究基金A美元累計,JANCRA1
天達環球策略基金-新興市場公司債券基金C累積股份,EMC651
GAMStar環球股票基金累積單位-英鎊,IE00B0HF3H50
聯博-印度成長基金BX股美元,ABILFBUSD
施羅德環球基金系列-亞洲收益股票A1類股份-配息單位,IAEYJ
安盛環球基金-泛靈頓小型能源企業基金ACap,AXAWFJE
路博邁投資基金-NB新興市場本地貨幣債券基金B累積類股(南非幣),IE00BTLWSN63
富蘭克林坦伯頓全球投資系列－亞洲債券基金澳幣避險A(Mdis)股-H1,1436
瀚亞投資-全球新興市場債券基金Azdm(南非幣避險月配),GZM
天利投資專業基金-天利全球股票收入基金第二類淨收入(美元),000TGEDINILN
聯博-房貸收益基金A2級別美元,ABMOPA2USD
未來資產韓國股票基金-A(歐元),RBS002
駿利資產管理基金-駿利美國短期債券基金B美元入息,JANSTB1
瀚亞投資-美國高收益債券基金Admc1(美元穩定月配),DUU
先機日本股票基金B類累積(美元),SKANB09
安盛羅森堡Alpha基金-安盛羅森堡泛歐小型企業Alpha基金B,AXARPESCB
貝萊德環球高收益債券基金HedgedA2歐元,BLKMHYAA
貝萊德環球高收益債券基金A6美元(穩定配息),BLKGHAHU
歐義銳榮金融基金R2,LU0299361534
聯博-全球債券基金BA(穩定月配)級別美元,ABGBPBAUSD
富達基金－太平洋基金,LU0049112450
聯博-歐洲收益基金BA(穩定月配)澳幣避險級別,ABEIOPBAAUDH
摩根新興市場小型企業基金-摩根新興市場小型企業(美元)-A股perf(累計),EMSCAU
瀚亞投資─優質公司債基金Admc1(美元穩定月配),IUCBA1
摩根美國基金-摩根美國(澳幣)-A股(累計),AMFAAA
景順環球高收益債券基金A-固定月配息股美元,1064AF
法巴百利達亞洲可換股債券基金N(美元),LU0107087610
摩根投資基金環球股息基金-摩根環球股息(美元)-A股(累計),GDDAAU
MFS全盛基金系列-MFS全盛歐洲小型公司基金B1(美元),MESCBU1
景順韓國基金C-年配息股美元,1037CY
天達環球策略基金-高收入債券基金I收益-2股份(美元避險),GEH107
施羅德環球基金系列-歐元股票C類股份-累積單位(美元對沖),LEEQF
景順英國高質債券基金A-季配息股英鎊,2096AQ
聯博-新興市場債券基金C股歐元,ABEMDCEUR
貝萊德環球企業債券基金A2美元,BLKGCBAU
天達環球策略基金-新興市場當地貨幣債券基金F累積股份,GEMDFACC
施羅德環球基金系列-中東海灣(歐元)A1類股份-累積單位,AMIDG
瀚亞投資─全球價值股票基金Az(南非幣避險),WV7
聯博-全球高收益債券基金I股美元,ABGHYIUSD
駿利資產管理基金-駿利環球研究基金A股歐元累計(對沖),JANGRAE
德意志新興市場高股息USDLC,LU0329761232
德意志亞洲首選USDLC,LU0273161231
法儲銀盧米斯賽勒斯投資等級債券型基金R-AUSD,LU0411266801
施羅德環球基金系列-美國中小型股票(歐元)A1類股份-累積單位,AUMCG
聯博-房貸收益基金BA(穩定月配)級別美元,ABMOPBAUSD
施羅德環球基金系列-歐洲大型股A1類股份-累積單位,IEECG
富蘭克林坦伯頓全球投資系列-邊境市場基金美元B(acc)股,1020
聯博-全球債券基金IT股美元,ABGBPITUSD
德盛德利歐洲基金,DIT-ENI
富蘭克林坦伯頓全球投資系列-東歐基金美元A(acc)股,0358
美盛西方資產全球高收益債券基金F類股美元累積型,IE00B3ZLVC75
聯博-日本策略價值基金C股日元,ABJSVCJPY
貝萊德世界健康科學基金HedgedA2港幣,BLKWHAAI
富達基金─全球成長與收益基金,LU0138981039
施羅德環球基金系列-環球收益股票A類股份-配息單位,IGEYA
法巴百利達歐洲高股息股票基金C(歐元),LU0111491469
天達環球策略基金-歐洲股票基金F累積股份(美元避險),GEU263
景順日本基金B-年配息股美元,1007BY
歐義銳榮新興亞洲股票基金R2,LU0299921006
天達環球策略基金-拉丁美洲公司債券基金F累積股份,LACDFACC
安本環球-新興市場股票基金A2,AEFM
木星季領息債券基金-英鎊,GB0002691805GBP
聯博-全球複合型股票基金S級別美元,ABGEBSUSD
富達基金-全球策略債券基金(歐元避險),LU0594301060
天達環球策略基金-環球策略收益基金I收益-2股份,GHI694
鋒裕基金-新興市場股票I2(歐元),PIMEMEUI
愛德蒙得洛希爾歐洲中型股基金(BH)-美元避險,EDR24
天達環球策略基金-環球動力股息基金C收益-2股份(南非幣避險IRD，月配),GEE859
資本集團新興市場債券基金(盧森堡)X,CIEMDXEUR
新加坡大華泛華基金(星幣),UCHF
貝萊德歐元優質債券基金HedgedA2美元,BLKEBHAU
資本集團新興市場債券基金(盧森堡)B,CIEMDBEUR
安本環球-新興市場當地貨幣債券基金A1,AEEMLCB
安本環球-新興市場當地貨幣債券基金A2,AEEMLCBA2
天達環球策略基金-環球天然資源基金F累積股份,GDRFACC
富蘭克林坦伯頓全球投資系列－潛力歐洲基金歐元A(Ydis)股,0561
歐義銳榮金融基金RH,LU0155505208
富蘭克林坦伯頓全球投資系列-亞洲債券基金美元B(Mdis)股,0387
美盛西方資產新興市場總回報債券基金A類股美元累積型,IE00B19Z5636
聯博-中國時機基金BD月配紐幣避險級別,ABCOPBDNZDH
天利(盧森堡)-美國高收入債券基金(歐元避險),000AMEHIBAEH
瑞銀(盧森堡)澳洲股票基金(澳幣),92920
瀚亞投資─優質公司債基金Aadm(澳幣避險月配),IUCBAA
新加坡大華全球資源基金(星幣),UGRF
摩根士丹利美國增長基金A,MSIMUSGA13
聯博-美國前瞻主題基金I股歐元,ABUSTRIEUR
貝萊德世界礦業基金A2美元,BLKMWMAA
景順健康護理基金A-年配息股美元,1031AY
鋒裕基金-歐洲潛力U2(美元對沖),PIMEPLU2H
富達基金─全球聚焦基金,LU0157215616
德意志中國股票LC,LU0273157635
匯豐環球投資基金-環球高入息債券-AM,THBMU
霸菱東歐基金-A類英鎊配息型,BEEFGBP
景順歐元儲備基金B股歐元,2057BB
MFS全盛基金系列-MFS全盛全球資產配置基金I1(美元),MFGBIU1
富達基金－美元高收益基金A-MINCOME-USD類股份,LU0532245122
聯博-國際科技基金A股美元,ABITFAUSD
德盛安聯亞太高息股票基金-AM穩定月收類股(歐元),RP-RHR
鋒裕基金-歐陸股票B2,PIMELEB
鋒裕基金-日本股票B2,PIMJPEB
駿利資產管理基金-駿利環球房地產基金A美元入息,JANREA1
天達環球策略基金-新興市場多重收益基金A累積股份,EMA761
聯博-新興市場成長基金B股澳幣避險,ABEMGBAUDH
富達基金-美元債券基金(Y類股份累計股份-美元),LU0346392482
先機美國入息基金B類收益股(美元),SKANB68
天達環球策略基金-拉丁美洲公司債券基金I累積股份,LACD972
法巴百利達美元短期債券基金-月配(美元),LU0012182126
美盛布蘭迪全球機會固定收益基金A類股美元累積型,IE00B3QFCM59
貝萊德環球動力股票基金A2美元,BLKGDAAU
PIMCO全球高收益債券基金-M級類別(月收息強化股份),PIMCO-BYP
德意志歐洲首選LC,LU0145634076
瑞銀(盧森堡)歐元基金-KC,4731689
聯博-印度成長基金B股歐元,ABIGFBEUR
美盛西方資產全球多重策略基金A類股美元配息型(D),IE0031618964
富蘭克林坦伯頓全球投資系列-全球基金美元A(Ydis)股,0801
駿利資產管理基金-駿利高收益基金V股美元入息,JHYDVUI
瑞士寶盛股票基金系列-全球新興市場股票基金(歐元),LU0129123583
聯博-歐洲價值型基金A股美元,ABEVPAUSD
施羅德環球基金系列-美元流動A類股份-累積單位,IUSLD
百達-生物科技-R歐元,LU0255977539
NN(L)美國高股息基金X股美元(月配息),NNUSHDXDUSD
歐義銳榮新興市場債券基金R2,LU0299363662
貝萊德歐洲特別時機基金A2美元,BLKGREXA
富達基金－澳洲基金,LU0048574536
法巴百利達日本小型股票基金H(美元),LU0950372671
聯博-成熟市場多元收益基金A2X級別歐元,ABGCPA2EUR
安本環球-日本小型公司基金A2,AEJEPSM
富達基金-歐洲入息基金A-MINCOME(G)-EUR,LU0857700040
安本環球-新興市場債券基金A1,AESHYB
景順歐洲大陸企業基金A-年配息股美元,1019AY
瑞銀(盧森堡)新加坡股票基金(美元),512615
瀚亞投資─亞洲股票基金Andmc1(紐幣避險穩定月配),AE7
聯博-亞洲股票基金BD月配澳幣避險級別,ABAXJBDAUDH
富達基金－美國基金(A類股累計股份-澳幣避險),LU0963029086
景順歐洲指標增值基金A(美元對沖)股美元,2048A7
施羅德環球基金系列-新興歐洲A1類股份-累積單位,IEMEG
聯博-歐洲價值型基金BD月配級別歐元,ABEVPBDHEDGE
摩根印尼股票基金-摩根印尼股票(美元)-A股(累計),INDAAU
鋒裕基金-新興市場債券B2(歐元),PIMEMBUB2
天達環球策略基金-新興市場公司債券基金C收益-2股份,EMCDC
富蘭克林坦伯頓全球投資系列-歐元全球基金歐元A(Ydis)股,0802
瀚亞投資─M&G北美股息基金A(美元),MAMFUA
貝萊德美元高收益債券基金A2美元,BLKCHIMA
景順亞洲動力基金C股美元,1040CC
摩根環球高收益債券基金－摩根環球高收益債券(澳幣對沖)－A股(利率入息),GHYAIA
法巴百利達印度股票基金C(美元),LU0823428932
聯博-美國成長基金A股歐元避險,ABAGPAHEDGE
貝萊德中國基金HedgedA2歐元,BLKCCAET
景順全歐洲企業基金A-年配息股美元,2123AD
聯博-新興市場債券基金AA(穩定月配)南非幣避險級別,ABEMDAAZARH
霸菱全球新興市場基金-A類歐元配息型,GEMSU
先機環球債券基金A類累積(美元),SKANA05
聯博-國際科技基金I股美元,ABITFIUSD
基金名稱,﻿基金代碼
聯博-新興市場多元收益基金ID月配級別美元,ABEMMAIDUSD
聯博-新興市場債券基金AT股歐元避險,ABEMDATHEDGE
聯博-歐元區策略價值基金AX股美元,ABEGPAUSD
瀚亞投資─亞洲股票基金Admc1(美元穩定月配),AE5
富達基金-國際基金(歐元),LU0069451390
富達基金-東協基金A股累計澳幣避險,LU1046420474
NN(L)原物料基金X股歐元,NNMXEUR
資本集團新興市場完全機會基金(盧森堡)X,CIETOPXEUR
新加坡大華國際成長基金(星幣),UIGF
安本環球-日本小型公司基金A2(基本貨幣避險-美元),AEJEPSMH
駿利資產管理基金-駿利高收益基金I股美元累計,JANHYIU
路博邁投資基金-NB美國小型企業基金E累積類股(南非幣),IE00BNK02V50
資本集團新興市場完全機會基金(盧森堡)T,CIETOPTEUR
聯博-美國前瞻主題基金S1股美元,ABUSTRS1USD
摩根士丹利美國房地產基金A,MSIMUSPA34
瑞萬通博基金-全球價值(美國除外)股票基金B(USD),LU0129603360
資本集團新興市場完全機會基金(盧森堡)B,CIETOPBEUR
PIMCO歐元債券基金-E級類別(累積股份),PIMCO-BF3
施羅德環球基金系列-環球高收益(歐元對沖)A1類股份-累積單位,KGHYG
安本環球-北美股票基金A2,AEAMSC
先機美國入息基金A類收益股(美元),SKANA155
駿利資產管理基金-駿利環球科技基金I美元累計,JANGTII
景順英國動力基金C-年配息股英鎊,1061CY
瀚亞投資─美國高收益債券基金Andm(紐幣避險月配),USY
施羅德環球基金系列-亞洲債券(歐元對沖)A1類股份-累積單位,KASBG
摩根歐洲基金－摩根歐洲(美元)－A股(分派),JFEURF
百達-日本精選-HR歐元,LU0248320581
施羅德環球基金系列-印度股票C類股份-累積單位,IINDF
貝萊德美國增長型基金A2美元,BLKGROWM
駿利資產管理基金-駿利美國創業基金B美元累計,JANVTB1
富達基金-太平洋基金(Y類股份累計股份-美元),LU0346391831
聯博-全球不動產證券基金BD股澳幣避險,ABUSREBDAUDH
PIMCO全球債券基金-機構H級類別(累積股份),PIMCO-BGI
摩根士丹利新興市場國內債券基金ARM,MSIMEMD87R
摩根巴西基金,BAPAAU
PIMCO多元收益債券基金-機構H級類別(累積股份),PIMCO-BDI
聯博-日本策略價值基金S1股美元避險,ABJSVS1USDH
利安資金馬來西亞基金(新元),SMFS
聯博-歐洲收益基金AA(穩定月配)澳幣避險級別,ABEIOPAAAUDH
天達環球策略基金-亞洲股票基金F累積股份,GAEFACC
MFS全盛基金系列-MFS全盛全球股票基金B1(美元),MFMGEBA
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A(acc)股,0788
天利投資專業基金-天利全球股票收入基金第二類淨累計(美元),000TGEDINALN
MFS全盛基金系列-MFS全盛歐洲價值基金B1(美元),MFEVBU1
聯博-成熟市場多元收益基金AX級別歐元,ABGCPAEUR
聯博-日本策略價值基金S1股美元,ABJSVS1USD
富蘭克林坦伯頓全球投資系列-全球平衡基金美元A(acc)股,0781
景順能源基金C(歐元對沖)股歐元,2060C6
法巴百利達歐元債券基金C(歐元),LU0075938133
鋒裕基金-美國高息BXD,PIMUSYBXD
羅素全球策略收益基金DH-B累計類股(美元計價),IE00B643SZ75
聯博-歐洲收益基金AT股歐元,ABEIOPATEUR
木星全球系列-木星印度精選基金L類股英鎊年收益,LU0329071053
宏利環球基金-新興東歐基金AA股,MGF01
新加坡大華亞太增長基金(星幣),URGF
摩根澳洲基金,JFAT
施羅德環球基金系列-日本優勢(美元對沖)A1類股份-累積單位,LJLCM
法儲銀盧米斯賽勒斯全球機會債券基金R-DGBP,IE00B23XDC22
瑞銀(盧森堡)美元高收益債券基金(美元)I-A1-累積,4732024
新加坡大華新加坡增長基金(美元),USD-UGF
荷寶資本成長基金-荷寶美國卓越股票DH歐元,LU0320896664
富蘭克林坦伯頓全球投資系列－全球房地產基金美元A(acc)股,0375
柏瑞環球基金-柏瑞新興歐洲股票基金A,AEEEA
景順中國基金A(歐元對沖)股歐元,1052A6
霸菱大東協基金-A類歐元配息型,HBPFU
德意志歐洲首選USDLC,LU0273160340
瑞銀(盧森堡)巴西債券基金(美元),3228657
摩根環球高收益債券基金-摩根環球高收益債券(美元)-A股(累計),GHYAAU
資本集團美國成長及收益基金(盧森堡)T,CIUSGITEUR
美盛西方資產全球多重策略基金優類股歐元配息型(M)(避險),IE00B23Z8451
施羅德環球基金系列-歐洲收益股票C類股份-累積單位,IEEGF
先機新興市場本地貨幣債券基金A類累積(歐元),SKANA121
富蘭克林坦伯頓全球投資系列-日本基金日幣A(acc)股,0791
天達環球策略基金-環球動力股息基金A累積股份,GEE854
新加坡大華全球房地產證券基金(美元),USD-URES
鋒裕基金-策略收益BXD,PIMSTIBXD
聯博-全球成長趨勢基金C股歐元,ABGGTCEUR
資本集團美國成長及收益基金(盧森堡)B,CIUSGIBEUR
天利(盧森堡)-美國選擇基金I(歐元避險),000AMEFIEH
富達基金－美元高收益基金(美元累積),LU0605520377
富達基金-全球入息基金(A-MINCOME(G)-EUR類股份),LU0731782826
法巴百利達亞洲可換股債券基金C(美元),LU0095613583
天達環球策略基金-高收入債券基金C收益-2股份(美元避險),GEHCUH
景順新興歐洲股票基金B股美元,2075BB
施羅德環球基金系列-環球通貨膨脹連繫債券(美元對沖)A1類股份-累積單位,LGRRG
貝萊德拉丁美洲基金HedgedA2澳幣,BLKLAAAH
富達基金－全球優勢產業基金(Y類股份累計股份-美元),LU0370789488
天達環球策略基金-投資評級公司債券基金C收益-2股份(南非幣避險IRD，月配),GDH667
景順英國債券基金C-季配息股英鎊,1022CQ
愛德蒙得洛希爾美國價值收益基金(C),EDR21
富達基金－全球實質資產基金(歐元累積避險),LU0417495552
摩根新興歐洲、中東及非洲基金－摩根新興歐洲、中東及非洲(美元)－A股(分派),EMAAU
霸菱全球資源基金-A類歐元配息型,BGRFU
紐約梅隆泛歐股票投資基金AEUR,PEQEA
美盛銳思美國小型公司機會基金優類股美元累積型,IE00B23Z8S99
聯博-前瞻主題基金B股歐元,ABGTRBEUR
駿利資產管理基金-英達美國重點基金I股歐元累計(對沖),JANRMIE
瑞士寶盛債券基金系列-多元機會債券基金(美元月配息),LU0719521006
鋒裕基金-核心歐洲股票I2(歐元),PIMCEEUI
聯博-全球債券基金AA(穩定月配)級別美元,ABGBPAAUSD
亨德森遠見歐元領域基金,HEN03
貝萊德環球高收益債券基金A8多幣別穩定月配息股份-澳幣避險,BLKGYAAH
美盛QS新興市場股票基金優類股歐元累積型,IE00B241H013
貝萊德美國政府房貸債券基金A3美元,BLKUSFAA
景順科技基金B-年配息股美元,1067BY
摩根非洲基金-摩根非洲(美元)-A股perf(累計),AEFAAU
瑞銀(盧森堡)歐元基金,595225
貝萊德世界農業基金HedgedA2歐元,BLKWAEHT
富蘭克林坦伯頓全球投資系列-美元短期票券基金美元B(Mdis)股,0865
富蘭克林坦伯頓全球投資系列-金磚四國基金美元A(acc)股,0575
富蘭克林坦伯頓全球投資系列-亞洲小型企業基金歐元A(acc)股,1010
貝萊德太平洋股票基金A2歐元,BLKPEBMA
富蘭克林坦伯頓全球投資系列-美國機會基金美元A(acc)股,0799
安盛羅森堡Alpha基金-安盛羅森堡環球小型企業Alpha基金B,AXARGSCB
景順亞洲動力基金A-年配息股美元,1040AY
天達環球策略基金-美元貨幣基金I累積股份,GUS472
路博邁投資基金-NB新興市場本地貨幣債券基金C2累積類股(美元),IE00B99K7Z77
景順天下地產證券基金A(歐元對沖)股歐元,1025A6
瑞萬通博基金-全球新能源基金,LU0138259550
施羅德環球基金系列-歐洲大型股C類股份-累積單位,IEECF
聯博-歐洲收益基金C股美元,ABEIOPCUSD
景順環球高收益債券基金C-半年配息股美元,1064CS
富達基金II－澳元貨幣基金,LU0115013202
聯博-印度成長基金I股歐元,ABIGFIEUR
瀚亞投資─美國優質債券基金A(美元),UIGBUA
霸菱全球新興市場基金-A類英鎊配息型,GEMSGBP
安盛環球基金-最佳收益基金ACap,AXAWOIAC
景順大中華基金B股美元,2072BB
天利(盧森堡)-美國選擇基金(美元),000AMEFEUA
天達環球策略基金-環球策略股票基金F累積股份,GPR463
鋒裕基金-核心歐洲股票A2(歐元),PIMCEEU
天利(盧森堡)-環球資產配置基金(歐元避險配息),000EPCGSBIEP
摩根東方基金,JFET
新加坡大華亞太增長基金(美元),USD-URGF
景順大中華基金A(澳幣對沖)股澳幣,2072DG
施羅德環球基金系列-金磚四國A1類股份-累積單位,IBRIG
鋒裕基金-新興歐洲及地中海股票I2,PIMEEEI
富達基金-大中華基金(Y類股份累計股份-美元),LU0346391161
美盛西方資產全球高收益債券基金優類股美元累積型,IE00B2417W30
聯博-新興市場債券基金C股美元,ABEMDCUSD
施羅德環球基金系列-亞幣債券C類股份-配息單位,IALBC
柏瑞環球基金-柏瑞環球重點股票基金Y,AGEQY
富達基金－歐洲高收益基金A-MINCOME-EUR類股份,LU0605515021
富達基金─印度聚焦基金,LU0197229882
柏瑞環球基金-柏瑞環球重點股票基金A,AGEQA
NN(L)歐元高股息基金X股歐元(月配息),NNEHDXDEUR
富達基金－亞洲高收益基金(A股月配息),LU0286669428
貝萊德世界礦業基金C2美元,BLKMWMCC
富達基金-中國聚焦基金(Y類股份累計股份-美元),LU0346390866
路博邁投資基金-NB高收益債券基金E累積類股(美元),IE00BNJZWJ94
聯博-日本策略價值基金BD月配級別日圓,ABJSVBDJPY
摩根士丹利新興市場債券基金A,MSIMEMDA32
聯博-美國成長基金AD月配南非幣避險級別,ABAGPADZARH
百達-健康-R歐元,LU0255978859
貝萊德環球特別時機基金C2美元,BLKMYECC
施羅德環球基金系列-環球收益股票(歐元)A1類股份-累積單位,AGEYG
摩根環球靈活策略股票基金-摩根環球靈活策略股票－A股(分派),JFGEF
天達環球策略基金-理財貨幣基金I累積股份,GMC626
美盛西方資產美國貨幣市場基金A類股美元配息型(D),IE0034205421
德意志全球新興市場股票FC,LU0210302369
富達基金-亞太入息基金(A-MINCOME(G)-USD類股份),LU0877626530
施羅德環球基金系列-日本優勢(歐元對沖)A類股份-累積單位,KJLCA
NN(L)美國高股息基金Y股美元,NNUSHDYUSD
景順新興市場企業債券基金C(歐元對沖)股歐元,2114C6
瑞萬通博基金-新興市場股票基金,LU0137006218
愛德蒙得洛希爾歐洲新力基金(B),EDR09
聯博-全球高收益債券基金SA(穩定月配)級別美元,ABGHYSAUSD
瀚亞投資─亞洲債券基金Az(南非幣避險),AB2
景順日本動力基金A股日圓,1049A3
景順天下地產證券基金A-年配息股美元,1025AY
路博邁投資基金-NB高收益債券基金T週配息類股(澳元),IE00B95QHL52
天利(盧森堡)-美國高收入債券基金(美元),000AMEHIBA
PIMCO多元收益債券基金(澳幣避險)-M級類別(月收息股份),PIMCO-BDA
德意志全球神農USDLC,LU0273164847
聯博-成熟市場多元收益基金IX級別歐元,ABGCPIEUR
富蘭克林坦伯頓全球投資系列-泰國基金美元A(acc)股,0830
貝萊德新興市場基金C2美元,BLKMEMCC
富達基金-全球科技基金(Y類股份累計股份-歐元),LU0346389348
鋒裕基金-環球高收益BXD,PIMGHYBXD
NN(L)美國高股息基金P股美元,NNUSHDPUSD
鋒裕基金-新興歐洲及地中海股票I2(歐元),PIMEEEUI
富達基金-歐洲入息基金A-MINCOME(G)-USD(hedged),LU0997587240
鋒裕基金-環球生態B2,PIMGECB
施羅德環球基金系列-策略債券(歐元對沖)A1類股份-累積單位,KSTBG
NN(L)歐洲新興市場股票基金X股美元,NNEEEXUSD
天達環球策略基金-環球特許品牌基金C累積股份(美元避險),GFF021
天利(盧森堡)-環球資產配置基金(美元配息),000EPCGSBIUP
聯博-歐洲收益基金AT股澳幣避險,ABEIOPATAUDH
法巴百利達亞洲可換股債券基金-月配(美元),LU0095613823
MFS全盛基金系列-MFS全盛有限償還期基金C1(美元),MFMLMCR
聯博-美國成長基金I股歐元避險,ABAGPIHEDGE
貝萊德環球股票基金A2歐元,BLKMGEAB
德意志亞洲首選LC,LU0145648290
駿利資產管理基金-駿利美國20基金B美元累計,JANTWB1
景順環球高收益債券基金C股美元,1064CC
資本集團全球機會高收益債券基金(盧森堡)B(美元),CIFGHIOUSD
聯博-房貸收益基金BA(穩定月配)澳幣避險級別,ABMOPBAAUDH
鋒裕基金-美元短期債券I2,PIMUSDI
聯博-全球債券基金C2股歐元,ABGBPC2EUR
先機大中華股票基金C類累積(美元),SKANC07
天利(盧森堡)-環球資產配置基金(歐元避險),000EPCGSBIEH
百達-健康-R美元,LU0188501331
富蘭克林坦伯頓全球投資系列-科技基金美元A(acc)股,0797
瑞銀(盧森堡)策略基金-平衡型(美元)(累積),239659
法巴百利達全球高收益債券基金-年配H(美元),LU0823387997
鋒裕基金-美國中型資本價值A2(歐元),PIMUSMU
貝萊德世界債券基金HedgedA2歐元,BLKWBAET
MFS全盛基金系列-MFS全盛歐洲小型公司基金AH1美元避險,MEAH1US
聯博-美國成長基金I股美元,ABAGPIUSD
景順新興市場企業債券基金A(歐元對沖)股歐元,2114A6
新加坡大華亞太基礎建設基金(美元),USD-UAPI
先機新興市場債券基金C類累積(美元),SKANC35
聯博-中國時機基金A級別美元,ABGCHAUSD
聯博-全球成長趨勢基金I股美元,ABGGTIUSD
聯博-全球債券基金BT股美元,ABGBPBTUSD
路博邁投資基金-NB新興市場本地貨幣債券基金T累積類股(美元),IE00B9Z1CQ03
百達-全球高息精選-R月配息美元,LU0503635624
NN(L)全球機會股票基金X股歐元,NNGEOXEUR
富達基金－全球工業基金,LU0114722902
駿利資產管理基金-駿利靈活入息基金I美元入息,JANFIII
施羅德環球基金系列-歐洲進取股票C類股份-累積單位,IEEAF
摩根士丹利拉丁美洲股票基金A,MSIMLAEA20
聯博-全球價值型基金B股美元,ABGVPBUSD
富蘭克林坦伯頓全球投資系列-穩定月收益基金澳幣避險A(Mdis)股-H1,1716
貝萊德世界能源基金HedgedA2港幣,BLKWEAHH
景順英國動力基金A-年配息股英鎊,1061AY
景順健康護理基金B-年配息股美元,1031BY
瑞銀(盧森堡)策略基金-平衡型(美元)(月配息),23116938
羅素多元資產50基金W類股,IE00BQ1TBM69
路博邁投資基金-NB高收益債券基金C2累積類股(美元),IE00B9276N69
施羅德環球基金系列-美國小型公司C類股份-累積單位,IUSCF
鋒裕基金-美國中型資本價值B2(歐元),PIMUSMUB
德盛安聯收益成長基金-AT累積類股(美元),AGIF-FV1
聯博-全球高收益債券基金C2股歐元,ABGHYC2EUR
法儲銀資產管理新興歐洲基金R-AUSD,LU0084288595
匯豐環球投資基金-巴西股票ID,TBEID
聯博-歐洲收益基金I2股美元,ABEIOPI2USD
施羅德環球基金系列-環球通貨膨脹連繫債券A1類股份-累積單位,IGRRG
聯博-歐洲價值型基金S1股歐元,ABEVPS1EUR
貝萊德全球通膨連結債券基金A3美元,BLKGIUAT
英傑華投資-新興市場當地貨幣債券基金(歐元配息),1209LU0274935138
富達基金-全球入息基金(Y類股累計-歐元避險),LU0605515880
聯博-全球成長趨勢基金A股歐元,ABGGTAEUR
天達環球策略基金-美國股票基金F累積股份,GAB471
霸菱高收益債券基金-A類英鎊避險配息型,HYBFGH
英傑華投資-歐洲不動產證券基金,1507LU0160768213
天達環球策略基金-環球策略管理基金F收益-2股份(月配),GBG699
聯博-新興市場債券基金A股美元,ABEMDAUSD
法巴百利達日本小型股票基金C(日幣),LU0069970746
施羅德環球基金系列-歐洲收益股票C類股份-配息單位,IEEGC
利安資金韓國基金(新元),SKFS
MFS全盛基金系列-MFS全盛全球高收益基金B2(美元),MFSGLGD
貝萊德環球高收益債券基金HedgedA3歐元,BLKJHYAA
施羅德環球基金系列-美元債券C類股份-配息單位,IUDBC
施羅德環球基金系列-亞洲總回報(歐元對沖)C類股份-累積單位,KAARF
利安資金印度基金(美元),SIFU
天達環球策略基金-環球策略股票基金A累積股份,GPRAACC
聯博-前瞻主題基金B股澳幣避險,ABGTRBAUDH
聯博-美國收益基金AA(穩定月配)級別美元,ABAIPAAUSD
富達基金-美元現金基金(美元累積),LU0261952922
瀚亞投資─全球價值股票基金Aadmc1(澳幣避險穩定月配),WV2
聯博-前瞻主題基金A股加幣避險,ABGTRACADH
匯豐環球投資基金-全球股票氣候變化概念股票AD,TCMCA
聯博-成熟市場多元收益基金AD月配澳幣避險級別,ABDMMAADAUDH
